Historic Number Of Orders;Average Order Value;First Active;Last Active;Historic Customer Lifetime Value;days active
2.0;154.41;2021-07-04;2022-05-01;306.98;301.0
1.0;231.45;2021-07-05;2022-05-01;231.10999999999999;300.0
1.0;173.95999999999998;2021-07-04;2022-05-01;173.61999999999998;301.0
1.0;107.29;2021-07-16;2022-05-01;106.95;289.0
1.0;187.76999999999998;2021-07-03;2022-05-01;187.42999999999998;302.0
2.0;313.27;2021-07-16;2022-05-01;624.6999999999999;289.0
1.0;105.11;2021-07-21;2022-05-01;104.77;284.0
1.0;150.51999999999998;2021-07-07;2022-05-01;150.17999999999998;298.0
1.0;173.95999999999998;2021-07-19;2022-05-01;173.61999999999998;286.0
1.0;361.26;2021-07-22;2022-05-01;360.92;283.0
1.0;159.84;2021-07-03;2022-05-01;159.5;302.0
1.0;88.87;2021-07-20;2022-05-01;88.53;285.0
2.0;145.31;2021-07-18;2022-05-01;288.77000000000004;287.0
2.0;190.06;2021-07-01;2022-05-01;378.27000000000004;304.0
1.0;201.85;2021-07-01;2022-05-01;201.51;304.0
1.0;94.17;2021-07-18;2022-05-01;93.83;287.0
3.0;191.98999999999998;2021-07-03;2022-05-01;572.61;302.0
1.0;104.98;2021-07-15;2022-05-01;104.64;290.0
1.0;101.43;2021-07-15;2022-05-01;101.09;290.0
1.0;76.13000000000001;2021-07-15;2022-05-01;75.79;290.0
1.0;89.41000000000001;2021-07-21;2022-05-01;89.07000000000001;284.0
1.0;99.07000000000001;2021-07-22;2022-05-01;98.73;283.0
1.0;133.5;2021-07-19;2022-05-01;133.16;286.0
2.0;209.60999999999999;2021-07-08;2022-05-01;417.38;297.0
3.0;148.48;2021-07-16;2022-05-01;442.09000000000003;289.0
2.0;89.46000000000001;2021-07-24;2022-05-01;177.07;281.0
1.0;136.03;2021-07-01;2022-05-01;135.69;304.0
4.0;255.16;2021-07-04;2022-05-01;1015.77;301.0
1.0;141.14;2021-07-23;2022-05-01;140.79999999999998;282.0
1.0;125.62;2021-07-25;2022-05-01;125.28;280.0
1.0;335.28;2021-07-05;2022-05-01;334.94;300.0
3.0;193.88;2021-07-06;2022-05-01;578.28;299.0
3.0;193.31;2021-07-18;2022-05-01;576.56;287.0
1.0;434.96;2021-07-04;2022-05-01;434.62;301.0
1.0;236.06;2021-07-07;2022-05-01;235.72;298.0
2.0;176.29;2021-07-15;2022-05-01;350.74;290.0
1.0;127.96000000000001;2021-07-15;2022-05-01;127.62;290.0
1.0;173.95999999999998;2021-07-16;2022-05-01;173.61999999999998;289.0
1.0;117.98;2021-07-01;2022-05-01;117.64;304.0
1.0;87.0;2021-07-23;2022-05-01;86.66;282.0
1.0;150.97;2021-07-11;2022-05-01;150.63;294.0
2.0;168.20999999999998;2021-07-04;2022-05-01;334.58000000000004;301.0
3.0;162.85999999999999;2021-07-15;2022-05-01;485.21000000000004;290.0
1.0;150.51999999999998;2021-07-02;2022-05-01;150.17999999999998;303.0
1.0;143.76999999999998;2021-07-15;2022-05-01;143.42999999999998;290.0
1.0;139.54999999999998;2021-07-15;2022-05-01;139.20999999999998;290.0
1.0;218.81;2021-07-08;2022-05-01;218.47;297.0
1.0;136.03;2021-07-06;2022-05-01;135.69;299.0
1.0;150.97;2021-07-13;2022-05-01;150.63;292.0
1.0;100.10000000000001;2021-07-15;2022-05-01;99.76;290.0
1.0;87.62;2021-07-18;2022-05-01;87.28;287.0
1.0;114.19000000000001;2021-07-21;2022-05-01;113.85000000000001;284.0
1.0;347.59;2021-07-24;2022-05-01;347.25;281.0
1.0;93.47;2021-07-05;2022-05-01;93.13;300.0
1.0;150.97;2021-07-25;2022-05-01;150.63;280.0
1.0;281.36;2021-07-18;2022-05-01;281.02000000000004;287.0
2.0;137.69;2021-07-12;2022-05-01;273.54;293.0
1.0;173.95999999999998;2021-07-16;2022-05-01;173.61999999999998;289.0
2.0;178.45999999999998;2021-07-03;2022-05-01;355.07;302.0
1.0;173.95999999999998;2021-07-16;2022-05-01;173.61999999999998;289.0
3.0;137.53;2021-07-03;2022-05-01;409.23;302.0
1.0;93.48;2021-07-04;2022-05-01;93.14;301.0
1.0;149.82;2021-07-11;2022-05-01;149.48;294.0
1.0;110.74000000000001;2021-07-01;2022-05-01;110.4;304.0
1.0;136.03;2021-07-02;2022-05-01;135.69;303.0
3.0;200.20999999999998;2021-07-18;2022-05-01;597.28;287.0
4.0;190.20999999999998;2021-07-15;2022-05-01;755.9699999999999;290.0
1.0;127.96000000000001;2021-07-08;2022-05-01;127.62;297.0
1.0;136.03;2021-07-09;2022-05-01;135.69;296.0
1.0;177.42;2021-07-16;2022-05-01;177.07999999999998;289.0
1.0;109.99000000000001;2021-07-23;2022-05-01;109.65;282.0
3.0;124.4;2021-07-16;2022-05-01;369.83000000000004;289.0
1.0;357.93;2021-07-17;2022-05-01;357.59000000000003;288.0
3.0;95.96000000000001;2021-07-18;2022-05-01;284.53000000000003;287.0
2.0;296.67;2021-07-23;2022-05-01;591.49;282.0
1.0;141.64999999999998;2021-07-14;2022-05-01;141.30999999999997;291.0
2.0;133.16;2021-07-13;2022-05-01;264.46000000000004;292.0
1.0;94.93;2021-07-15;2022-05-01;94.59;290.0
3.0;226.01;2021-07-23;2022-05-01;674.67;282.0
1.0;60.04;2021-07-18;2022-05-01;59.7;287.0
1.0;87.62;2021-07-15;2022-05-01;87.28;290.0
2.0;116.54;2021-07-18;2022-05-01;231.23;287.0
1.0;271.69;2021-07-01;2022-05-01;271.35;304.0
1.0;104.98;2021-07-14;2022-05-01;104.64;291.0
1.0;231.45;2021-07-14;2022-05-01;231.10999999999999;291.0
1.0;193.51999999999998;2021-07-01;2022-05-01;193.17999999999998;304.0
1.0;231.45;2021-07-14;2022-05-01;231.10999999999999;291.0
2.0;135.79999999999998;2021-07-10;2022-05-01;269.75;295.0
1.0;56.589999999999996;2021-07-03;2022-05-01;56.25;302.0
1.0;130.84;2021-07-16;2022-05-01;130.5;289.0
1.0;286.7;2021-07-16;2022-05-01;286.36;289.0
1.0;102.95;2021-07-22;2022-05-01;102.61;283.0
1.0;104.98;2021-07-14;2022-05-01;104.64;291.0
1.0;104.98;2021-07-15;2022-05-01;104.64;290.0
2.0;198.10999999999999;2021-07-15;2022-05-01;394.36;290.0
1.0;139.48;2021-07-01;2022-05-01;139.14;304.0
1.0;88.89;2021-07-11;2022-05-01;88.55;294.0
1.0;107.28;2021-07-02;2022-05-01;106.94;303.0
5.0;149.94;2021-07-01;2022-05-01;743.3399999999999;304.0
1.0;87.01;2021-07-21;2022-05-01;86.67;284.0
1.0;104.98;2021-07-14;2022-05-01;104.64;291.0
3.0;184.7;2021-07-19;2022-05-01;550.7299999999999;286.0
1.0;87.62;2021-07-15;2022-05-01;87.28;290.0
1.0;330.32;2021-07-19;2022-05-01;329.98;286.0
1.0;90.03;2021-07-21;2022-05-01;89.69;284.0
1.0;233.76;2021-07-20;2022-05-01;233.42;285.0
1.0;163.97;2021-07-21;2022-05-01;163.63;284.0
2.0;288.95;2021-07-04;2022-05-01;576.05;301.0
1.0;76.13000000000001;2021-07-23;2022-05-01;75.79;282.0
4.0;115.22;2021-07-18;2022-05-01;456.0;287.0
1.0;123.32000000000001;2021-07-21;2022-05-01;122.98;284.0
1.0;81.88000000000001;2021-07-23;2022-05-01;81.54;282.0
1.0;98.09;2021-07-21;2022-05-01;97.75;284.0
1.0;394.59999999999997;2021-07-07;2022-05-01;394.26;298.0
3.0;225.88;2021-07-01;2022-05-01;674.28;304.0
1.0;150.51999999999998;2021-07-04;2022-05-01;150.17999999999998;301.0
1.0;157.87;2021-07-14;2022-05-01;157.53;291.0
2.0;212.26;2021-07-07;2022-05-01;422.67;298.0
1.0;99.07000000000001;2021-07-23;2022-05-01;98.73;282.0
4.0;294.9;2021-07-03;2022-05-01;1174.74;302.0
1.0;173.95999999999998;2021-07-16;2022-05-01;173.61999999999998;289.0
1.0;94.17;2021-07-18;2022-05-01;93.83;287.0
1.0;173.95999999999998;2021-07-16;2022-05-01;173.61999999999998;289.0
1.0;110.71000000000001;2021-07-15;2022-05-01;110.37;290.0
1.0;110.71000000000001;2021-07-09;2022-05-01;110.37;296.0
1.0;231.45;2021-07-20;2022-05-01;231.10999999999999;285.0
1.0;96.80000000000001;2021-07-02;2022-05-01;96.46000000000001;303.0
1.0;134.88;2021-07-14;2022-05-01;134.54;291.0
3.0;285.11;2021-07-04;2022-05-01;851.9699999999999;301.0
1.0;87.62;2021-07-15;2022-05-01;87.28;290.0
2.0;131.60999999999999;2021-07-02;2022-05-01;261.36;303.0
1.0;102.95;2021-07-18;2022-05-01;102.61;287.0
1.0;163.97;2021-07-07;2022-05-01;163.63;298.0
2.0;88.17;2021-07-04;2022-05-01;174.48999999999998;301.0
1.0;101.76;2021-07-18;2022-05-01;101.42;287.0
1.0;139.47;2021-07-16;2022-05-01;139.13;289.0
1.0;348.71999999999997;2021-07-06;2022-05-01;348.38;299.0
1.0;81.88000000000001;2021-07-24;2022-05-01;81.54;281.0
1.0;99.88000000000001;2021-07-18;2022-05-01;99.54;287.0
3.0;182.29;2021-07-18;2022-05-01;543.52;287.0
4.0;199.26999999999998;2021-07-19;2022-05-01;792.1899999999999;286.0
1.0;186.62;2021-07-19;2022-05-01;186.28;286.0
1.0;147.39;2021-07-15;2022-05-01;147.04999999999998;290.0
2.0;402.21;2021-07-18;2022-05-01;802.56;287.0
1.0;379.61;2021-07-08;2022-05-01;379.27000000000004;297.0
3.0;264.53;2021-07-12;2022-05-01;790.2199999999999;293.0
1.0;87.62;2021-07-21;2022-05-01;87.28;284.0
1.0;92.33;2021-07-23;2022-05-01;91.99;282.0
2.0;126.75;2021-07-17;2022-05-01;251.66;288.0
1.0;271.7;2021-07-19;2022-05-01;271.36;286.0
1.0;323.75;2021-07-15;2022-05-01;323.41;290.0
1.0;187.76999999999998;2021-07-19;2022-05-01;187.42999999999998;286.0
1.0;104.98;2021-07-14;2022-05-01;104.64;291.0
1.0;222.22;2021-07-18;2022-05-01;221.88;287.0
1.0;173.95999999999998;2021-07-17;2022-05-01;173.61999999999998;288.0
2.0;173.95999999999998;2021-07-16;2022-05-01;346.07;289.0
1.0;104.98;2021-07-14;2022-05-01;104.64;291.0
1.0;190.06;2021-07-21;2022-05-01;189.72;284.0
1.0;163.97;2021-07-06;2022-05-01;163.63;299.0
1.0;114.19000000000001;2021-07-10;2022-05-01;113.85000000000001;295.0
1.0;117.86;2021-07-21;2022-05-01;117.52;284.0
1.0;70.39;2021-07-20;2022-05-01;70.05;285.0
1.0;163.97;2021-07-04;2022-05-01;163.63;301.0
1.0;184.29999999999998;2021-07-19;2022-05-01;183.95999999999998;286.0
2.0;142.41;2021-07-01;2022-05-01;282.97;304.0
1.0;150.97;2021-07-22;2022-05-01;150.63;283.0
1.0;162.45999999999998;2021-07-13;2022-05-01;162.11999999999998;292.0
1.0;99.24000000000001;2021-07-03;2022-05-01;98.9;302.0
2.0;584.96;2021-07-22;2022-05-01;1168.0700000000002;283.0
1.0;369.42;2021-07-09;2022-05-01;369.08000000000004;296.0
1.0;343.90999999999997;2021-07-07;2022-05-01;343.57;298.0
1.0;170.17999999999998;2021-07-18;2022-05-01;169.83999999999997;287.0
1.0;107.57000000000001;2021-07-21;2022-05-01;107.23;284.0
1.0;173.95999999999998;2021-07-17;2022-05-01;173.61999999999998;288.0
1.0;236.45999999999998;2021-07-15;2022-05-01;236.11999999999998;290.0
1.0;173.95999999999998;2021-07-16;2022-05-01;173.61999999999998;289.0
1.0;264.8;2021-07-06;2022-05-01;264.46000000000004;299.0
1.0;159.84;2021-07-21;2022-05-01;159.5;284.0
1.0;290.09;2021-07-14;2022-05-01;289.75;291.0
3.0;156.32;2021-07-05;2022-05-01;465.6;300.0
1.0;127.56;2021-07-25;2022-05-01;127.22;280.0
1.0;123.37;2021-07-15;2022-05-01;123.03;290.0
1.0;344.13;2021-07-01;2022-05-01;343.79;304.0
1.0;89.93;2021-10-24;2022-05-01;89.59;189.0
1.0;92.34;2021-10-24;2022-05-01;92.0;189.0
1.0;66.06;2021-10-25;2022-05-01;65.72;188.0
2.0;202.70999999999998;2021-10-24;2022-05-01;403.56;189.0
1.0;195.81;2021-10-23;2022-05-01;195.47;190.0
1.0;57.73;2021-10-26;2022-05-01;57.39;187.0
1.0;153.23999999999998;2021-10-24;2022-05-01;152.89999999999998;189.0
1.0;403.92;2021-10-23;2022-05-01;403.58000000000004;190.0
2.0;105.09;2021-10-22;2022-05-01;208.32;191.0
1.0;139.47;2021-10-24;2022-05-01;139.13;189.0
1.0;141.75;2021-10-22;2022-05-01;141.41;191.0
1.0;284.34;2021-10-24;2022-05-01;284.0;189.0
1.0;288.95;2021-10-26;2022-05-01;288.61;187.0
2.0;202.70999999999998;2021-10-23;2022-05-01;403.58000000000004;190.0
1.0;123.37;2021-10-25;2022-05-01;123.03;188.0
1.0;173.95999999999998;2021-10-22;2022-05-01;173.61999999999998;191.0
1.0;102.4;2021-10-24;2022-05-01;102.06;189.0
1.0;110.71000000000001;2021-10-27;2022-05-01;110.37;186.0
1.0;142.63;2021-10-22;2022-05-01;142.29;191.0
1.0;228.32;2021-10-21;2022-05-01;227.98;192.0
2.0;130.66;2021-10-21;2022-05-01;259.46000000000004;192.0
1.0;148.39;2021-10-23;2022-05-01;148.04999999999998;190.0
1.0;139.47;2021-10-26;2022-05-01;139.13;187.0
2.0;231.45;2021-10-26;2022-05-01;461.05;187.0
1.0;429.09999999999997;2021-10-21;2022-05-01;428.76;192.0
1.0;260.19;2021-10-23;2022-05-01;259.85;190.0
1.0;102.4;2021-10-22;2022-05-01;102.06;191.0
1.0;236.38;2021-11-08;2022-05-01;236.04;174.0
2.0;301.51;2021-11-05;2022-05-01;601.16;177.0
1.0;90.04;2021-11-07;2022-05-01;89.7;175.0
2.0;131.72;2021-10-31;2022-05-01;261.59000000000003;182.0
1.0;51.51;2021-10-30;2022-05-01;51.17;183.0
1.0;392.40999999999997;2021-10-31;2022-05-01;392.07;182.0
2.0;134.73999999999998;2021-11-12;2022-05-01;267.63;170.0
3.0;121.85000000000001;2021-10-30;2022-05-01;362.19;183.0
1.0;102.4;2021-10-30;2022-05-01;102.06;183.0
1.0;233.76;2021-11-08;2022-05-01;233.42;174.0
2.0;220.23;2021-11-08;2022-05-01;438.62;174.0
1.0;134.54;2021-11-08;2022-05-01;134.2;174.0
1.0;111.83;2021-11-08;2022-05-01;111.49;174.0
1.0;148.60999999999999;2021-11-10;2022-05-01;148.26999999999998;172.0
1.0;220.54999999999998;2021-11-10;2022-05-01;220.20999999999998;172.0
1.0;94.64;2021-11-05;2022-05-01;94.3;177.0
1.0;145.51;2021-10-29;2022-05-01;145.17;184.0
1.0;114.19000000000001;2021-10-31;2022-05-01;113.85000000000001;182.0
1.0;286.25;2021-11-11;2022-05-01;285.91;171.0
1.0;104.02000000000001;2021-11-08;2022-05-01;103.68;174.0
1.0;158.45999999999998;2021-11-09;2022-05-01;158.11999999999998;173.0
1.0;102.4;2021-11-01;2022-05-01;102.06;181.0
1.0;123.37;2021-11-02;2022-05-01;123.03;180.0
1.0;84.25;2021-10-27;2022-05-01;83.91;186.0
1.0;125.68;2021-11-10;2022-05-01;125.34;172.0
1.0;656.98;2021-11-01;2022-05-01;656.64;181.0
1.0;1073.61;2021-11-01;2022-05-01;1073.27;181.0
1.0;231.45;2021-10-28;2022-05-01;231.10999999999999;185.0
1.0;139.47;2021-11-07;2022-05-01;139.13;175.0
2.0;154.14;2021-11-03;2022-05-01;306.43;179.0
1.0;217.09;2021-11-13;2022-05-01;216.75;169.0
1.0;106.14;2021-11-05;2022-05-01;105.8;177.0
1.0;158.45999999999998;2021-11-10;2022-05-01;158.11999999999998;172.0
1.0;218.81;2021-11-09;2022-05-01;218.47;173.0
1.0;185.45999999999998;2021-11-10;2022-05-01;185.11999999999998;172.0
1.0;103.84;2021-11-03;2022-05-01;103.5;179.0
2.0;231.45;2021-10-29;2022-05-01;461.05;184.0
3.0;200.57;2021-11-01;2022-05-01;598.3499999999999;181.0
1.0;119.93;2021-11-03;2022-05-01;119.59;179.0
1.0;587.86;2021-11-03;2022-05-01;587.52;179.0
1.0;107.57000000000001;2021-11-14;2022-05-01;107.23;168.0
2.0;202.75;2021-10-28;2022-05-01;403.64000000000004;185.0
1.0;100.39;2021-11-03;2022-05-01;100.05;179.0
1.0;62.629999999999995;2021-11-08;2022-05-01;62.29;174.0
2.0;337.11;2021-11-01;2022-05-01;672.37;181.0
1.0;125.68;2021-11-08;2022-05-01;125.34;174.0
1.0;173.95999999999998;2021-11-10;2022-05-01;173.61999999999998;172.0
1.0;94.64;2021-11-01;2022-05-01;94.3;181.0
1.0;285.37;2021-10-30;2022-05-01;285.03000000000003;183.0
3.0;119.54;2021-11-01;2022-05-01;355.26;181.0
1.0;187.76999999999998;2021-11-10;2022-05-01;187.42999999999998;172.0
1.0;139.47;2021-11-12;2022-05-01;139.13;170.0
1.0;87.62;2021-11-01;2022-05-01;87.28;181.0
1.0;127.98;2021-11-08;2022-05-01;127.64;174.0
1.0;139.47;2021-11-02;2022-05-01;139.13;180.0
1.0;235.25;2021-11-09;2022-05-01;234.91;173.0
1.0;124.53;2021-10-29;2022-05-01;124.19;184.0
1.0;288.95;2021-11-01;2022-05-01;288.61;181.0
2.0;217.07;2021-11-01;2022-05-01;432.3;181.0
1.0;139.47;2021-11-08;2022-05-01;139.13;174.0
1.0;104.98;2021-11-08;2022-05-01;104.64;174.0
1.0;145.23;2021-11-04;2022-05-01;144.89;178.0
1.0;173.97;2021-11-01;2022-05-01;173.63;181.0
1.0;216.17999999999998;2021-10-31;2022-05-01;215.83999999999997;182.0
1.0;180.29;2021-10-31;2022-05-01;179.95;182.0
1.0;138.29999999999998;2021-11-05;2022-05-01;137.95999999999998;177.0
1.0;231.45;2021-11-02;2022-05-01;231.10999999999999;180.0
1.0;109.57000000000001;2021-10-29;2022-05-01;109.23;184.0
1.0;156.73;2021-11-03;2022-05-01;156.39;179.0
1.0;150.51999999999998;2021-10-28;2022-05-01;150.17999999999998;185.0
1.0;234.26;2021-10-30;2022-05-01;233.92;183.0
1.0;173.95999999999998;2021-11-25;2022-05-01;173.61999999999998;157.0
1.0;96.30000000000001;2021-11-23;2022-05-01;95.96000000000001;159.0
2.0;230.57;2021-11-29;2022-05-01;459.28000000000003;153.0
1.0;426.45;2021-11-21;2022-05-01;426.11;161.0
1.0;139.47;2021-11-25;2022-05-01;139.13;157.0
1.0;93.63000000000001;2021-11-25;2022-05-01;93.29;157.0
1.0;243.98;2021-11-24;2022-05-01;243.64;158.0
1.0;130.84;2021-11-22;2022-05-01;130.5;160.0
1.0;173.95999999999998;2021-11-28;2022-05-01;173.61999999999998;154.0
1.0;90.04;2021-11-27;2022-05-01;89.7;155.0
1.0;334.37;2021-11-20;2022-05-01;334.03000000000003;162.0
1.0;249.88;2021-11-25;2022-05-01;249.54;157.0
2.0;117.63000000000001;2021-11-29;2022-05-01;233.39999999999998;153.0
1.0;187.76999999999998;2021-11-29;2022-05-01;187.42999999999998;153.0
1.0;61.51;2021-12-09;2022-05-01;61.17;143.0
2.0;213.73999999999998;2021-11-26;2022-05-01;425.63;156.0
1.0;392.40999999999997;2021-12-04;2022-05-01;392.07;148.0
1.0;173.95999999999998;2021-11-26;2022-05-01;173.61999999999998;156.0
1.0;173.95999999999998;2021-11-24;2022-05-01;173.61999999999998;158.0
1.0;132.57999999999998;2021-12-06;2022-05-01;132.23999999999998;146.0
1.0;403.92;2021-11-26;2022-05-01;403.58000000000004;156.0
1.0;225.70999999999998;2021-11-29;2022-05-01;225.36999999999998;153.0
1.0;403.92;2021-12-07;2022-05-01;403.58000000000004;145.0
3.0;146.84;2021-11-23;2022-05-01;437.16;159.0
1.0;102.4;2021-11-26;2022-05-01;102.06;156.0
1.0;157.88;2021-12-06;2022-05-01;157.54;146.0
1.0;311.03999999999996;2021-11-21;2022-05-01;310.7;161.0
1.0;103.82000000000001;2021-12-03;2022-05-01;103.48;149.0
1.0;862.91;2021-12-05;2022-05-01;862.5699999999999;147.0
1.0;173.95999999999998;2021-11-24;2022-05-01;173.61999999999998;158.0
1.0;139.47;2021-11-14;2022-05-01;139.13;168.0
1.0;178.69;2021-11-26;2022-05-01;178.35;156.0
1.0;154.42999999999998;2021-11-28;2022-05-01;154.08999999999997;154.0
1.0;130.84;2021-12-01;2022-05-01;130.5;151.0
1.0;130.84;2021-11-22;2022-05-01;130.5;160.0
1.0;358.21;2021-11-25;2022-05-01;357.87;157.0
1.0;403.92;2021-11-28;2022-05-01;403.58000000000004;154.0
1.0;156.73;2021-12-06;2022-05-01;156.39;146.0
1.0;88.95;2021-11-28;2022-05-01;88.61;154.0
1.0;333.78;2021-11-26;2022-05-01;333.44;156.0
1.0;226.51999999999998;2021-12-06;2022-05-01;226.17999999999998;146.0
1.0;333.78;2021-11-26;2022-05-01;333.44;156.0
2.0;136.16;2021-11-23;2022-05-01;270.47;159.0
1.0;130.51;2021-11-28;2022-05-01;130.17;154.0
1.0;139.47;2021-11-25;2022-05-01;139.13;157.0
1.0;131.42999999999998;2021-11-28;2022-05-01;131.08999999999997;154.0
1.0;182.6;2021-11-29;2022-05-01;182.26;153.0
1.0;111.88000000000001;2021-12-06;2022-05-01;111.54;146.0
1.0;139.47;2021-11-22;2022-05-01;139.13;160.0
1.0;104.98;2021-12-03;2022-05-01;104.64;149.0
1.0;106.02000000000001;2021-11-22;2022-05-01;105.68;160.0
1.0;203.41;2021-12-01;2022-05-01;203.07;151.0
1.0;341.8;2021-12-06;2022-05-01;341.46000000000004;146.0
1.0;173.95999999999998;2021-11-21;2022-05-01;173.61999999999998;161.0
1.0;143.2;2021-11-22;2022-05-01;142.85999999999999;160.0
1.0;231.45;2021-11-18;2022-05-01;231.10999999999999;164.0
1.0;262.03999999999996;2021-11-22;2022-05-01;261.7;160.0
1.0;173.95999999999998;2021-11-24;2022-05-01;173.61999999999998;158.0
3.0;248.32;2021-11-25;2022-05-01;741.61;157.0
1.0;111.88000000000001;2021-11-25;2022-05-01;111.54;157.0
1.0;88.89;2021-11-22;2022-05-01;88.55;160.0
2.0;249.85;2021-11-21;2022-05-01;497.85;161.0
2.0;102.37;2021-11-23;2022-05-01;202.89999999999998;159.0
1.0;107.27000000000001;2021-11-27;2022-05-01;106.93;155.0
1.0;231.45;2021-11-19;2022-05-01;231.10999999999999;163.0
1.0;98.08;2021-11-18;2022-05-01;97.74;164.0
1.0;173.95999999999998;2021-11-24;2022-05-01;173.61999999999998;158.0
1.0;173.95999999999998;2021-11-24;2022-05-01;173.61999999999998;158.0
1.0;118.76;2021-11-23;2022-05-01;118.42;159.0
1.0;441.25;2021-11-24;2022-05-01;440.91;158.0
1.0;106.02000000000001;2021-11-26;2022-05-01;105.68;156.0
1.0;88.67;2021-11-22;2022-05-01;88.33;160.0
1.0;111.76;2021-11-22;2022-05-01;111.42;160.0
1.0;111.88000000000001;2021-11-26;2022-05-01;111.54;156.0
1.0;111.88000000000001;2021-11-22;2022-05-01;111.54;160.0
1.0;173.95999999999998;2021-11-29;2022-05-01;173.61999999999998;153.0
1.0;119.07000000000001;2021-11-26;2022-05-01;118.73;156.0
1.0;173.95999999999998;2021-11-24;2022-05-01;173.61999999999998;158.0
1.0;139.47;2021-11-22;2022-05-01;139.13;160.0
1.0;174.76999999999998;2021-11-27;2022-05-01;174.42999999999998;155.0
2.0;125.93;2021-11-27;2022-05-01;250.01;155.0
1.0;111.88000000000001;2021-11-21;2022-05-01;111.54;161.0
2.0;376.21;2021-11-23;2022-05-01;750.5799999999999;159.0
1.0;115.03;2021-11-24;2022-05-01;114.69;158.0
2.0;90.5;2021-11-24;2022-05-01;179.14999999999998;158.0
1.0;111.88000000000001;2021-11-28;2022-05-01;111.54;154.0
1.0;150.51999999999998;2021-12-08;2022-05-01;150.17999999999998;144.0
1.0;274.53;2021-11-26;2022-05-01;274.19;156.0
1.0;403.92;2021-12-02;2022-05-01;403.58000000000004;150.0
1.0;139.47;2021-11-24;2022-05-01;139.13;158.0
1.0;173.95999999999998;2021-11-25;2022-05-01;173.61999999999998;157.0
1.0;98.07000000000001;2021-11-24;2022-05-01;97.73;158.0
1.0;88.67;2021-11-24;2022-05-01;88.33;158.0
1.0;262.27;2021-12-06;2022-05-01;261.93;146.0
1.0;490.27;2021-11-23;2022-05-01;489.93;159.0
1.0;139.47;2021-11-24;2022-05-01;139.13;158.0
1.0;165.04;2021-12-02;2022-05-01;164.7;150.0
1.0;88.67;2021-11-24;2022-05-01;88.33;158.0
1.0;153.26;2021-11-28;2022-05-01;152.92;154.0
1.0;257.1;2021-11-26;2022-05-01;256.76;156.0
1.0;90.04;2021-11-28;2022-05-01;89.7;154.0
1.0;136.03;2021-12-09;2022-05-01;135.69;143.0
1.0;91.75;2021-11-25;2022-05-01;91.41;157.0
1.0;232.6;2021-11-21;2022-05-01;232.26;161.0
1.0;257.1;2021-11-26;2022-05-01;256.76;156.0
1.0;226.85999999999999;2021-11-27;2022-05-01;226.51999999999998;155.0
1.0;222.34;2021-11-26;2022-05-01;222.0;156.0
1.0;116.48;2021-11-26;2022-05-01;116.14;156.0
1.0;350.31;2021-11-29;2022-05-01;349.97;153.0
1.0;182.88;2021-11-22;2022-05-01;182.54;160.0
1.0;99.21000000000001;2021-11-19;2022-05-01;98.87;163.0
1.0;167.94;2021-11-22;2022-05-01;167.6;160.0
1.0;173.95999999999998;2021-11-24;2022-05-01;173.61999999999998;158.0
1.0;104.11;2021-11-29;2022-05-01;103.77;153.0
1.0;194.72;2021-12-06;2022-05-01;194.38;146.0
1.0;99.11;2021-11-29;2022-05-01;98.77;153.0
1.0;88.67;2021-11-27;2022-05-01;88.33;155.0
1.0;257.68;2021-11-24;2022-05-01;257.34000000000003;158.0
1.0;107.57000000000001;2021-11-22;2022-05-01;107.23;160.0
1.0;243.98;2021-11-24;2022-05-01;243.64;158.0
1.0;130.84;2021-11-23;2022-05-01;130.5;159.0
1.0;162.45999999999998;2021-11-16;2022-05-01;162.11999999999998;166.0
1.0;171.73;2021-11-23;2022-05-01;171.39;159.0
1.0;63.489999999999995;2021-11-23;2022-05-01;63.15;159.0
2.0;253.04999999999998;2021-11-22;2022-05-01;504.24;160.0
1.0;256.9;2021-11-22;2022-05-01;256.56;160.0
2.0;203.63;2021-11-26;2022-05-01;405.40000000000003;156.0
1.0;116.46000000000001;2021-12-07;2022-05-01;116.12;145.0
1.0;231.45;2021-12-07;2022-05-01;231.10999999999999;145.0
1.0;98.07000000000001;2021-11-19;2022-05-01;97.73;163.0
1.0;111.88000000000001;2021-11-25;2022-05-01;111.54;157.0
1.0;141.54999999999998;2021-11-24;2022-05-01;141.20999999999998;158.0
1.0;139.47;2021-11-16;2022-05-01;139.13;166.0
1.0;810.79;2021-11-24;2022-05-01;810.4499999999999;158.0
1.0;231.45;2021-11-18;2022-05-01;231.10999999999999;164.0
1.0;162.45999999999998;2021-11-25;2022-05-01;162.11999999999998;157.0
1.0;254.0;2021-11-26;2022-05-01;253.66;156.0
1.0;173.95999999999998;2021-11-24;2022-05-01;173.61999999999998;158.0
1.0;231.45;2021-12-02;2022-05-01;231.10999999999999;150.0
1.0;287.78999999999996;2021-11-16;2022-05-01;287.45;166.0
1.0;175.0;2021-11-23;2022-05-01;174.66;159.0
1.0;452.78999999999996;2021-11-27;2022-05-01;452.45;155.0
1.0;88.78;2021-11-22;2022-05-01;88.44;160.0
1.0;160.06;2021-11-24;2022-05-01;159.72;158.0
1.0;162.45999999999998;2021-12-07;2022-05-01;162.11999999999998;145.0
2.0;256.27;2021-11-22;2022-05-01;510.7;160.0
1.0;201.23;2021-11-21;2022-05-01;200.89;161.0
1.0;213.06;2021-11-28;2022-05-01;212.72;154.0
