Historic Number Of Orders,Average Order Value,First Active,Last Active,Historic Customer Lifetime Value,days active
2.0,154.41,2021-07-04,2022-04-30,306.98,300.0
1.0,231.45,2021-07-05,2022-04-30,231.10999999999999,299.0
1.0,173.95999999999998,2021-07-04,2022-04-30,173.61999999999998,300.0
1.0,107.29,2021-07-16,2022-04-30,106.95,288.0
1.0,187.76999999999998,2021-07-03,2022-04-30,187.42999999999998,301.0
2.0,313.27,2021-07-16,2022-04-30,624.6999999999999,288.0
1.0,105.11,2021-07-21,2022-04-30,104.77,283.0
1.0,150.51999999999998,2021-07-07,2022-04-30,150.17999999999998,297.0
1.0,173.95999999999998,2021-07-19,2022-04-30,173.61999999999998,285.0
1.0,361.26,2021-07-22,2022-04-30,360.92,282.0
1.0,159.84,2021-07-03,2022-04-30,159.5,301.0
1.0,88.87,2021-07-20,2022-04-30,88.53,284.0
2.0,145.31,2021-07-18,2022-04-30,288.77000000000004,286.0
2.0,190.06,2021-07-01,2022-04-30,378.27000000000004,303.0
1.0,201.85,2021-07-01,2022-04-30,201.51,303.0
1.0,94.17,2021-07-18,2022-04-30,93.83,286.0
3.0,191.98999999999998,2021-07-03,2022-04-30,572.61,301.0
1.0,104.98,2021-07-15,2022-04-30,104.64,289.0
1.0,101.43,2021-07-15,2022-04-30,101.09,289.0
1.0,76.13000000000001,2021-07-15,2022-04-30,75.79,289.0
1.0,89.41000000000001,2021-07-21,2022-04-30,89.07000000000001,283.0
1.0,99.07000000000001,2021-07-22,2022-04-30,98.73,282.0
1.0,133.5,2021-07-19,2022-04-30,133.16,285.0
2.0,209.60999999999999,2021-07-08,2022-04-30,417.38,296.0
3.0,148.48,2021-07-16,2022-04-30,442.09000000000003,288.0
2.0,89.46000000000001,2021-07-24,2022-04-30,177.07,280.0
1.0,136.03,2021-07-01,2022-04-30,135.69,303.0
4.0,255.16,2021-07-04,2022-04-30,1015.77,300.0
1.0,141.14,2021-07-23,2022-04-30,140.79999999999998,281.0
1.0,125.62,2021-07-25,2022-04-30,125.28,279.0
1.0,335.28,2021-07-05,2022-04-30,334.94,299.0
3.0,193.88,2021-07-06,2022-04-30,578.28,298.0
3.0,193.31,2021-07-18,2022-04-30,576.56,286.0
1.0,434.96,2021-07-04,2022-04-30,434.62,300.0
1.0,236.06,2021-07-07,2022-04-30,235.72,297.0
2.0,176.29,2021-07-15,2022-04-30,350.74,289.0
1.0,127.96000000000001,2021-07-15,2022-04-30,127.62,289.0
1.0,173.95999999999998,2021-07-16,2022-04-30,173.61999999999998,288.0
1.0,117.98,2021-07-01,2022-04-30,117.64,303.0
1.0,87.0,2021-07-23,2022-04-30,86.66,281.0
1.0,150.97,2021-07-11,2022-04-30,150.63,293.0
2.0,168.20999999999998,2021-07-04,2022-04-30,334.58000000000004,300.0
3.0,162.85999999999999,2021-07-15,2022-04-30,485.21000000000004,289.0
1.0,150.51999999999998,2021-07-02,2022-04-30,150.17999999999998,302.0
1.0,143.76999999999998,2021-07-15,2022-04-30,143.42999999999998,289.0
1.0,139.54999999999998,2021-07-15,2022-04-30,139.20999999999998,289.0
1.0,218.81,2021-07-08,2022-04-30,218.47,296.0
1.0,136.03,2021-07-06,2022-04-30,135.69,298.0
1.0,150.97,2021-07-13,2022-04-30,150.63,291.0
1.0,100.10000000000001,2021-07-15,2022-04-30,99.76,289.0
1.0,87.62,2021-07-18,2022-04-30,87.28,286.0
1.0,114.19000000000001,2021-07-21,2022-04-30,113.85000000000001,283.0
1.0,347.59,2021-07-24,2022-04-30,347.25,280.0
1.0,93.47,2021-07-05,2022-04-30,93.13,299.0
1.0,150.97,2021-07-25,2022-04-30,150.63,279.0
1.0,281.36,2021-07-18,2022-04-30,281.02000000000004,286.0
2.0,137.69,2021-07-12,2022-04-30,273.54,292.0
1.0,173.95999999999998,2021-07-16,2022-04-30,173.61999999999998,288.0
2.0,178.45999999999998,2021-07-03,2022-04-30,355.07,301.0
1.0,173.95999999999998,2021-07-16,2022-04-30,173.61999999999998,288.0
3.0,137.53,2021-07-03,2022-04-30,409.23,301.0
1.0,93.48,2021-07-04,2022-04-30,93.14,300.0
1.0,149.82,2021-07-11,2022-04-30,149.48,293.0
1.0,110.74000000000001,2021-07-01,2022-04-30,110.4,303.0
1.0,136.03,2021-07-02,2022-04-30,135.69,302.0
3.0,200.20999999999998,2021-07-18,2022-04-30,597.28,286.0
4.0,190.20999999999998,2021-07-15,2022-04-30,755.9699999999999,289.0
1.0,127.96000000000001,2021-07-08,2022-04-30,127.62,296.0
1.0,136.03,2021-07-09,2022-04-30,135.69,295.0
1.0,177.42,2021-07-16,2022-04-30,177.07999999999998,288.0
1.0,109.99000000000001,2021-07-23,2022-04-30,109.65,281.0
3.0,124.4,2021-07-16,2022-04-30,369.83000000000004,288.0
1.0,357.93,2021-07-17,2022-04-30,357.59000000000003,287.0
3.0,95.96000000000001,2021-07-18,2022-04-30,284.53000000000003,286.0
2.0,296.67,2021-07-23,2022-04-30,591.49,281.0
1.0,141.64999999999998,2021-07-14,2022-04-30,141.30999999999997,290.0
2.0,133.16,2021-07-13,2022-04-30,264.46000000000004,291.0
1.0,94.93,2021-07-15,2022-04-30,94.59,289.0
3.0,226.01,2021-07-23,2022-04-30,674.67,281.0
1.0,60.04,2021-07-18,2022-04-30,59.7,286.0
1.0,87.62,2021-07-15,2022-04-30,87.28,289.0
2.0,116.54,2021-07-18,2022-04-30,231.23,286.0
1.0,271.69,2021-07-01,2022-04-30,271.35,303.0
1.0,104.98,2021-07-14,2022-04-30,104.64,290.0
1.0,231.45,2021-07-14,2022-04-30,231.10999999999999,290.0
1.0,193.51999999999998,2021-07-01,2022-04-30,193.17999999999998,303.0
1.0,231.45,2021-07-14,2022-04-30,231.10999999999999,290.0
2.0,135.79999999999998,2021-07-10,2022-04-30,269.75,294.0
1.0,56.589999999999996,2021-07-03,2022-04-30,56.25,301.0
1.0,130.84,2021-07-16,2022-04-30,130.5,288.0
1.0,286.7,2021-07-16,2022-04-30,286.36,288.0
1.0,102.95,2021-07-22,2022-04-30,102.61,282.0
1.0,104.98,2021-07-14,2022-04-30,104.64,290.0
1.0,104.98,2021-07-15,2022-04-30,104.64,289.0
2.0,198.10999999999999,2021-07-15,2022-04-30,394.36,289.0
1.0,139.48,2021-07-01,2022-04-30,139.14,303.0
1.0,88.89,2021-07-11,2022-04-30,88.55,293.0
1.0,107.28,2021-07-02,2022-04-30,106.94,302.0
5.0,149.94,2021-07-01,2022-04-30,743.3399999999999,303.0
1.0,87.01,2021-07-21,2022-04-30,86.67,283.0
1.0,104.98,2021-07-14,2022-04-30,104.64,290.0
3.0,184.7,2021-07-19,2022-04-30,550.7299999999999,285.0
1.0,87.62,2021-07-15,2022-04-30,87.28,289.0
1.0,330.32,2021-07-19,2022-04-30,329.98,285.0
1.0,90.03,2021-07-21,2022-04-30,89.69,283.0
1.0,233.76,2021-07-20,2022-04-30,233.42,284.0
1.0,163.97,2021-07-21,2022-04-30,163.63,283.0
2.0,288.95,2021-07-04,2022-04-30,576.05,300.0
1.0,76.13000000000001,2021-07-23,2022-04-30,75.79,281.0
4.0,115.22,2021-07-18,2022-04-30,456.0,286.0
1.0,123.32000000000001,2021-07-21,2022-04-30,122.98,283.0
1.0,81.88000000000001,2021-07-23,2022-04-30,81.54,281.0
1.0,98.09,2021-07-21,2022-04-30,97.75,283.0
1.0,394.59999999999997,2021-07-07,2022-04-30,394.26,297.0
3.0,225.88,2021-07-01,2022-04-30,674.28,303.0
1.0,150.51999999999998,2021-07-04,2022-04-30,150.17999999999998,300.0
1.0,157.87,2021-07-14,2022-04-30,157.53,290.0
2.0,212.26,2021-07-07,2022-04-30,422.67,297.0
1.0,99.07000000000001,2021-07-23,2022-04-30,98.73,281.0
4.0,294.9,2021-07-03,2022-04-30,1174.74,301.0
1.0,173.95999999999998,2021-07-16,2022-04-30,173.61999999999998,288.0
1.0,94.17,2021-07-18,2022-04-30,93.83,286.0
1.0,173.95999999999998,2021-07-16,2022-04-30,173.61999999999998,288.0
1.0,110.71000000000001,2021-07-15,2022-04-30,110.37,289.0
1.0,110.71000000000001,2021-07-09,2022-04-30,110.37,295.0
1.0,231.45,2021-07-20,2022-04-30,231.10999999999999,284.0
1.0,96.80000000000001,2021-07-02,2022-04-30,96.46000000000001,302.0
1.0,134.88,2021-07-14,2022-04-30,134.54,290.0
3.0,285.11,2021-07-04,2022-04-30,851.9699999999999,300.0
1.0,87.62,2021-07-15,2022-04-30,87.28,289.0
2.0,131.60999999999999,2021-07-02,2022-04-30,261.36,302.0
1.0,102.95,2021-07-18,2022-04-30,102.61,286.0
1.0,163.97,2021-07-07,2022-04-30,163.63,297.0
2.0,88.17,2021-07-04,2022-04-30,174.48999999999998,300.0
1.0,101.76,2021-07-18,2022-04-30,101.42,286.0
1.0,139.47,2021-07-16,2022-04-30,139.13,288.0
1.0,348.71999999999997,2021-07-06,2022-04-30,348.38,298.0
1.0,81.88000000000001,2021-07-24,2022-04-30,81.54,280.0
1.0,99.88000000000001,2021-07-18,2022-04-30,99.54,286.0
3.0,182.29,2021-07-18,2022-04-30,543.52,286.0
4.0,199.26999999999998,2021-07-19,2022-04-30,792.1899999999999,285.0
1.0,186.62,2021-07-19,2022-04-30,186.28,285.0
1.0,147.39,2021-07-15,2022-04-30,147.04999999999998,289.0
2.0,402.21,2021-07-18,2022-04-30,802.56,286.0
1.0,379.61,2021-07-08,2022-04-30,379.27000000000004,296.0
3.0,264.53,2021-07-12,2022-04-30,790.2199999999999,292.0
1.0,87.62,2021-07-21,2022-04-30,87.28,283.0
1.0,92.33,2021-07-23,2022-04-30,91.99,281.0
2.0,126.75,2021-07-17,2022-04-30,251.66,287.0
1.0,271.7,2021-07-19,2022-04-30,271.36,285.0
1.0,323.75,2021-07-15,2022-04-30,323.41,289.0
1.0,187.76999999999998,2021-07-19,2022-04-30,187.42999999999998,285.0
1.0,104.98,2021-07-14,2022-04-30,104.64,290.0
1.0,222.22,2021-07-18,2022-04-30,221.88,286.0
1.0,173.95999999999998,2021-07-17,2022-04-30,173.61999999999998,287.0
2.0,173.95999999999998,2021-07-16,2022-04-30,346.07,288.0
1.0,104.98,2021-07-14,2022-04-30,104.64,290.0
1.0,190.06,2021-07-21,2022-04-30,189.72,283.0
1.0,163.97,2021-07-06,2022-04-30,163.63,298.0
1.0,114.19000000000001,2021-07-10,2022-04-30,113.85000000000001,294.0
1.0,117.86,2021-07-21,2022-04-30,117.52,283.0
1.0,70.39,2021-07-20,2022-04-30,70.05,284.0
1.0,163.97,2021-07-04,2022-04-30,163.63,300.0
1.0,184.29999999999998,2021-07-19,2022-04-30,183.95999999999998,285.0
2.0,142.41,2021-07-01,2022-04-30,282.97,303.0
1.0,150.97,2021-07-22,2022-04-30,150.63,282.0
1.0,162.45999999999998,2021-07-13,2022-04-30,162.11999999999998,291.0
1.0,99.24000000000001,2021-07-03,2022-04-30,98.9,301.0
2.0,584.96,2021-07-22,2022-04-30,1168.0700000000002,282.0
1.0,369.42,2021-07-09,2022-04-30,369.08000000000004,295.0
1.0,343.90999999999997,2021-07-07,2022-04-30,343.57,297.0
1.0,170.17999999999998,2021-07-18,2022-04-30,169.83999999999997,286.0
1.0,107.57000000000001,2021-07-21,2022-04-30,107.23,283.0
1.0,173.95999999999998,2021-07-17,2022-04-30,173.61999999999998,287.0
1.0,236.45999999999998,2021-07-15,2022-04-30,236.11999999999998,289.0
1.0,173.95999999999998,2021-07-16,2022-04-30,173.61999999999998,288.0
1.0,264.8,2021-07-06,2022-04-30,264.46000000000004,298.0
1.0,159.84,2021-07-21,2022-04-30,159.5,283.0
1.0,290.09,2021-07-14,2022-04-30,289.75,290.0
3.0,156.32,2021-07-05,2022-04-30,465.6,299.0
1.0,127.56,2021-07-25,2022-04-30,127.22,279.0
1.0,123.37,2021-07-15,2022-04-30,123.03,289.0
1.0,344.13,2021-07-01,2022-04-30,343.79,303.0
1.0,89.93,2021-10-24,2022-04-30,89.59,188.0
1.0,92.34,2021-10-24,2022-04-30,92.0,188.0
1.0,66.06,2021-10-25,2022-04-30,65.72,187.0
2.0,202.70999999999998,2021-10-24,2022-04-30,403.56,188.0
1.0,195.81,2021-10-23,2022-04-30,195.47,189.0
1.0,57.73,2021-10-26,2022-04-30,57.39,186.0
1.0,153.23999999999998,2021-10-24,2022-04-30,152.89999999999998,188.0
1.0,403.92,2021-10-23,2022-04-30,403.58000000000004,189.0
2.0,105.09,2021-10-22,2022-04-30,208.32,190.0
1.0,139.47,2021-10-24,2022-04-30,139.13,188.0
1.0,141.75,2021-10-22,2022-04-30,141.41,190.0
1.0,284.34,2021-10-24,2022-04-30,284.0,188.0
1.0,288.95,2021-10-26,2022-04-30,288.61,186.0
2.0,202.70999999999998,2021-10-23,2022-04-30,403.58000000000004,189.0
1.0,123.37,2021-10-25,2022-04-30,123.03,187.0
1.0,173.95999999999998,2021-10-22,2022-04-30,173.61999999999998,190.0
1.0,102.4,2021-10-24,2022-04-30,102.06,188.0
1.0,110.71000000000001,2021-10-27,2022-04-30,110.37,185.0
1.0,142.63,2021-10-22,2022-04-30,142.29,190.0
1.0,228.32,2021-10-21,2022-04-30,227.98,191.0
2.0,130.66,2021-10-21,2022-04-30,259.46000000000004,191.0
1.0,148.39,2021-10-23,2022-04-30,148.04999999999998,189.0
1.0,139.47,2021-10-26,2022-04-30,139.13,186.0
2.0,231.45,2021-10-26,2022-04-30,461.05,186.0
1.0,429.09999999999997,2021-10-21,2022-04-30,428.76,191.0
1.0,260.19,2021-10-23,2022-04-30,259.85,189.0
1.0,102.4,2021-10-22,2022-04-30,102.06,190.0
1.0,236.38,2021-11-08,2022-04-30,236.04,173.0
2.0,301.51,2021-11-05,2022-04-30,601.16,176.0
1.0,90.04,2021-11-07,2022-04-30,89.7,174.0
2.0,131.72,2021-10-31,2022-04-30,261.59000000000003,181.0
1.0,51.51,2021-10-30,2022-04-30,51.17,182.0
1.0,392.40999999999997,2021-10-31,2022-04-30,392.07,181.0
2.0,134.73999999999998,2021-11-12,2022-04-30,267.63,169.0
3.0,121.85000000000001,2021-10-30,2022-04-30,362.19,182.0
1.0,102.4,2021-10-30,2022-04-30,102.06,182.0
1.0,233.76,2021-11-08,2022-04-30,233.42,173.0
2.0,220.23,2021-11-08,2022-04-30,438.62,173.0
1.0,134.54,2021-11-08,2022-04-30,134.2,173.0
1.0,111.83,2021-11-08,2022-04-30,111.49,173.0
1.0,148.60999999999999,2021-11-10,2022-04-30,148.26999999999998,171.0
1.0,220.54999999999998,2021-11-10,2022-04-30,220.20999999999998,171.0
1.0,94.64,2021-11-05,2022-04-30,94.3,176.0
1.0,145.51,2021-10-29,2022-04-30,145.17,183.0
1.0,114.19000000000001,2021-10-31,2022-04-30,113.85000000000001,181.0
1.0,286.25,2021-11-11,2022-04-30,285.91,170.0
1.0,104.02000000000001,2021-11-08,2022-04-30,103.68,173.0
1.0,158.45999999999998,2021-11-09,2022-04-30,158.11999999999998,172.0
1.0,102.4,2021-11-01,2022-04-30,102.06,180.0
1.0,123.37,2021-11-02,2022-04-30,123.03,179.0
1.0,84.25,2021-10-27,2022-04-30,83.91,185.0
1.0,125.68,2021-11-10,2022-04-30,125.34,171.0
1.0,656.98,2021-11-01,2022-04-30,656.64,180.0
1.0,1073.61,2021-11-01,2022-04-30,1073.27,180.0
1.0,231.45,2021-10-28,2022-04-30,231.10999999999999,184.0
1.0,139.47,2021-11-07,2022-04-30,139.13,174.0
2.0,154.14,2021-11-03,2022-04-30,306.43,178.0
1.0,217.09,2021-11-13,2022-04-30,216.75,168.0
1.0,106.14,2021-11-05,2022-04-30,105.8,176.0
1.0,158.45999999999998,2021-11-10,2022-04-30,158.11999999999998,171.0
1.0,218.81,2021-11-09,2022-04-30,218.47,172.0
1.0,185.45999999999998,2021-11-10,2022-04-30,185.11999999999998,171.0
1.0,103.84,2021-11-03,2022-04-30,103.5,178.0
2.0,231.45,2021-10-29,2022-04-30,461.05,183.0
3.0,200.57,2021-11-01,2022-04-30,598.3499999999999,180.0
1.0,119.93,2021-11-03,2022-04-30,119.59,178.0
1.0,587.86,2021-11-03,2022-04-30,587.52,178.0
1.0,107.57000000000001,2021-11-14,2022-04-30,107.23,167.0
2.0,202.75,2021-10-28,2022-04-30,403.64000000000004,184.0
1.0,100.39,2021-11-03,2022-04-30,100.05,178.0
1.0,62.629999999999995,2021-11-08,2022-04-30,62.29,173.0
2.0,337.11,2021-11-01,2022-04-30,672.37,180.0
1.0,125.68,2021-11-08,2022-04-30,125.34,173.0
1.0,173.95999999999998,2021-11-10,2022-04-30,173.61999999999998,171.0
1.0,94.64,2021-11-01,2022-04-30,94.3,180.0
1.0,285.37,2021-10-30,2022-04-30,285.03000000000003,182.0
3.0,119.54,2021-11-01,2022-04-30,355.26,180.0
1.0,187.76999999999998,2021-11-10,2022-04-30,187.42999999999998,171.0
1.0,139.47,2021-11-12,2022-04-30,139.13,169.0
1.0,87.62,2021-11-01,2022-04-30,87.28,180.0
1.0,127.98,2021-11-08,2022-04-30,127.64,173.0
1.0,139.47,2021-11-02,2022-04-30,139.13,179.0
1.0,235.25,2021-11-09,2022-04-30,234.91,172.0
1.0,124.53,2021-10-29,2022-04-30,124.19,183.0
1.0,288.95,2021-11-01,2022-04-30,288.61,180.0
2.0,217.07,2021-11-01,2022-04-30,432.3,180.0
1.0,139.47,2021-11-08,2022-04-30,139.13,173.0
1.0,104.98,2021-11-08,2022-04-30,104.64,173.0
1.0,145.23,2021-11-04,2022-04-30,144.89,177.0
1.0,173.97,2021-11-01,2022-04-30,173.63,180.0
1.0,216.17999999999998,2021-10-31,2022-04-30,215.83999999999997,181.0
1.0,180.29,2021-10-31,2022-04-30,179.95,181.0
1.0,138.29999999999998,2021-11-05,2022-04-30,137.95999999999998,176.0
1.0,231.45,2021-11-02,2022-04-30,231.10999999999999,179.0
1.0,109.57000000000001,2021-10-29,2022-04-30,109.23,183.0
1.0,156.73,2021-11-03,2022-04-30,156.39,178.0
1.0,150.51999999999998,2021-10-28,2022-04-30,150.17999999999998,184.0
1.0,234.26,2021-10-30,2022-04-30,233.92,182.0
1.0,173.95999999999998,2021-11-25,2022-04-30,173.61999999999998,156.0
1.0,96.30000000000001,2021-11-23,2022-04-30,95.96000000000001,158.0
2.0,230.57,2021-11-29,2022-04-30,459.28000000000003,152.0
1.0,426.45,2021-11-21,2022-04-30,426.11,160.0
1.0,139.47,2021-11-25,2022-04-30,139.13,156.0
1.0,93.63000000000001,2021-11-25,2022-04-30,93.29,156.0
1.0,243.98,2021-11-24,2022-04-30,243.64,157.0
1.0,130.84,2021-11-22,2022-04-30,130.5,159.0
1.0,173.95999999999998,2021-11-28,2022-04-30,173.61999999999998,153.0
1.0,90.04,2021-11-27,2022-04-30,89.7,154.0
1.0,334.37,2021-11-20,2022-04-30,334.03000000000003,161.0
1.0,249.88,2021-11-25,2022-04-30,249.54,156.0
2.0,117.63000000000001,2021-11-29,2022-04-30,233.39999999999998,152.0
1.0,187.76999999999998,2021-11-29,2022-04-30,187.42999999999998,152.0
1.0,61.51,2021-12-09,2022-04-30,61.17,142.0
2.0,213.73999999999998,2021-11-26,2022-04-30,425.63,155.0
1.0,392.40999999999997,2021-12-04,2022-04-30,392.07,147.0
1.0,173.95999999999998,2021-11-26,2022-04-30,173.61999999999998,155.0
1.0,173.95999999999998,2021-11-24,2022-04-30,173.61999999999998,157.0
1.0,132.57999999999998,2021-12-06,2022-04-30,132.23999999999998,145.0
1.0,403.92,2021-11-26,2022-04-30,403.58000000000004,155.0
1.0,225.70999999999998,2021-11-29,2022-04-30,225.36999999999998,152.0
1.0,403.92,2021-12-07,2022-04-30,403.58000000000004,144.0
3.0,146.84,2021-11-23,2022-04-30,437.16,158.0
1.0,102.4,2021-11-26,2022-04-30,102.06,155.0
1.0,157.88,2021-12-06,2022-04-30,157.54,145.0
1.0,311.03999999999996,2021-11-21,2022-04-30,310.7,160.0
1.0,103.82000000000001,2021-12-03,2022-04-30,103.48,148.0
1.0,862.91,2021-12-05,2022-04-30,862.5699999999999,146.0
1.0,173.95999999999998,2021-11-24,2022-04-30,173.61999999999998,157.0
1.0,139.47,2021-11-14,2022-04-30,139.13,167.0
1.0,178.69,2021-11-26,2022-04-30,178.35,155.0
1.0,154.42999999999998,2021-11-28,2022-04-30,154.08999999999997,153.0
1.0,130.84,2021-12-01,2022-04-30,130.5,150.0
1.0,130.84,2021-11-22,2022-04-30,130.5,159.0
1.0,358.21,2021-11-25,2022-04-30,357.87,156.0
1.0,403.92,2021-11-28,2022-04-30,403.58000000000004,153.0
1.0,156.73,2021-12-06,2022-04-30,156.39,145.0
1.0,88.95,2021-11-28,2022-04-30,88.61,153.0
1.0,333.78,2021-11-26,2022-04-30,333.44,155.0
1.0,226.51999999999998,2021-12-06,2022-04-30,226.17999999999998,145.0
1.0,333.78,2021-11-26,2022-04-30,333.44,155.0
2.0,136.16,2021-11-23,2022-04-30,270.47,158.0
1.0,130.51,2021-11-28,2022-04-30,130.17,153.0
1.0,139.47,2021-11-25,2022-04-30,139.13,156.0
1.0,131.42999999999998,2021-11-28,2022-04-30,131.08999999999997,153.0
1.0,182.6,2021-11-29,2022-04-30,182.26,152.0
1.0,111.88000000000001,2021-12-06,2022-04-30,111.54,145.0
1.0,139.47,2021-11-22,2022-04-30,139.13,159.0
1.0,104.98,2021-12-03,2022-04-30,104.64,148.0
1.0,106.02000000000001,2021-11-22,2022-04-30,105.68,159.0
1.0,203.41,2021-12-01,2022-04-30,203.07,150.0
1.0,341.8,2021-12-06,2022-04-30,341.46000000000004,145.0
1.0,173.95999999999998,2021-11-21,2022-04-30,173.61999999999998,160.0
1.0,143.2,2021-11-22,2022-04-30,142.85999999999999,159.0
1.0,231.45,2021-11-18,2022-04-30,231.10999999999999,163.0
1.0,262.03999999999996,2021-11-22,2022-04-30,261.7,159.0
1.0,173.95999999999998,2021-11-24,2022-04-30,173.61999999999998,157.0
3.0,248.32,2021-11-25,2022-04-30,741.61,156.0
1.0,111.88000000000001,2021-11-25,2022-04-30,111.54,156.0
1.0,88.89,2021-11-22,2022-04-30,88.55,159.0
2.0,249.85,2021-11-21,2022-04-30,497.85,160.0
2.0,102.37,2021-11-23,2022-04-30,202.89999999999998,158.0
1.0,107.27000000000001,2021-11-27,2022-04-30,106.93,154.0
1.0,231.45,2021-11-19,2022-04-30,231.10999999999999,162.0
1.0,98.08,2021-11-18,2022-04-30,97.74,163.0
1.0,173.95999999999998,2021-11-24,2022-04-30,173.61999999999998,157.0
1.0,173.95999999999998,2021-11-24,2022-04-30,173.61999999999998,157.0
1.0,118.76,2021-11-23,2022-04-30,118.42,158.0
1.0,441.25,2021-11-24,2022-04-30,440.91,157.0
1.0,106.02000000000001,2021-11-26,2022-04-30,105.68,155.0
1.0,88.67,2021-11-22,2022-04-30,88.33,159.0
1.0,111.76,2021-11-22,2022-04-30,111.42,159.0
1.0,111.88000000000001,2021-11-26,2022-04-30,111.54,155.0
1.0,111.88000000000001,2021-11-22,2022-04-30,111.54,159.0
1.0,173.95999999999998,2021-11-29,2022-04-30,173.61999999999998,152.0
1.0,119.07000000000001,2021-11-26,2022-04-30,118.73,155.0
1.0,173.95999999999998,2021-11-24,2022-04-30,173.61999999999998,157.0
1.0,139.47,2021-11-22,2022-04-30,139.13,159.0
1.0,174.76999999999998,2021-11-27,2022-04-30,174.42999999999998,154.0
2.0,125.93,2021-11-27,2022-04-30,250.01,154.0
1.0,111.88000000000001,2021-11-21,2022-04-30,111.54,160.0
2.0,376.21,2021-11-23,2022-04-30,750.5799999999999,158.0
1.0,115.03,2021-11-24,2022-04-30,114.69,157.0
2.0,90.5,2021-11-24,2022-04-30,179.14999999999998,157.0
1.0,111.88000000000001,2021-11-28,2022-04-30,111.54,153.0
1.0,150.51999999999998,2021-12-08,2022-04-30,150.17999999999998,143.0
1.0,274.53,2021-11-26,2022-04-30,274.19,155.0
1.0,403.92,2021-12-02,2022-04-30,403.58000000000004,149.0
1.0,139.47,2021-11-24,2022-04-30,139.13,157.0
1.0,173.95999999999998,2021-11-25,2022-04-30,173.61999999999998,156.0
1.0,98.07000000000001,2021-11-24,2022-04-30,97.73,157.0
1.0,88.67,2021-11-24,2022-04-30,88.33,157.0
1.0,262.27,2021-12-06,2022-04-30,261.93,145.0
1.0,490.27,2021-11-23,2022-04-30,489.93,158.0
1.0,139.47,2021-11-24,2022-04-30,139.13,157.0
1.0,165.04,2021-12-02,2022-04-30,164.7,149.0
1.0,88.67,2021-11-24,2022-04-30,88.33,157.0
1.0,153.26,2021-11-28,2022-04-30,152.92,153.0
1.0,257.1,2021-11-26,2022-04-30,256.76,155.0
1.0,90.04,2021-11-28,2022-04-30,89.7,153.0
1.0,136.03,2021-12-09,2022-04-30,135.69,142.0
1.0,91.75,2021-11-25,2022-04-30,91.41,156.0
1.0,232.6,2021-11-21,2022-04-30,232.26,160.0
1.0,257.1,2021-11-26,2022-04-30,256.76,155.0
1.0,226.85999999999999,2021-11-27,2022-04-30,226.51999999999998,154.0
1.0,222.34,2021-11-26,2022-04-30,222.0,155.0
1.0,116.48,2021-11-26,2022-04-30,116.14,155.0
1.0,350.31,2021-11-29,2022-04-30,349.97,152.0
1.0,182.88,2021-11-22,2022-04-30,182.54,159.0
1.0,99.21000000000001,2021-11-19,2022-04-30,98.87,162.0
1.0,167.94,2021-11-22,2022-04-30,167.6,159.0
1.0,173.95999999999998,2021-11-24,2022-04-30,173.61999999999998,157.0
1.0,104.11,2021-11-29,2022-04-30,103.77,152.0
1.0,194.72,2021-12-06,2022-04-30,194.38,145.0
1.0,99.11,2021-11-29,2022-04-30,98.77,152.0
1.0,88.67,2021-11-27,2022-04-30,88.33,154.0
1.0,257.68,2021-11-24,2022-04-30,257.34000000000003,157.0
1.0,107.57000000000001,2021-11-22,2022-04-30,107.23,159.0
1.0,243.98,2021-11-24,2022-04-30,243.64,157.0
1.0,130.84,2021-11-23,2022-04-30,130.5,158.0
1.0,162.45999999999998,2021-11-16,2022-04-30,162.11999999999998,165.0
1.0,171.73,2021-11-23,2022-04-30,171.39,158.0
1.0,63.489999999999995,2021-11-23,2022-04-30,63.15,158.0
2.0,253.04999999999998,2021-11-22,2022-04-30,504.24,159.0
1.0,256.9,2021-11-22,2022-04-30,256.56,159.0
2.0,203.63,2021-11-26,2022-04-30,405.40000000000003,155.0
1.0,116.46000000000001,2021-12-07,2022-04-30,116.12,144.0
1.0,231.45,2021-12-07,2022-04-30,231.10999999999999,144.0
1.0,98.07000000000001,2021-11-19,2022-04-30,97.73,162.0
1.0,111.88000000000001,2021-11-25,2022-04-30,111.54,156.0
1.0,141.54999999999998,2021-11-24,2022-04-30,141.20999999999998,157.0
1.0,139.47,2021-11-16,2022-04-30,139.13,165.0
1.0,810.79,2021-11-24,2022-04-30,810.4499999999999,157.0
1.0,231.45,2021-11-18,2022-04-30,231.10999999999999,163.0
1.0,162.45999999999998,2021-11-25,2022-04-30,162.11999999999998,156.0
1.0,254.0,2021-11-26,2022-04-30,253.66,155.0
1.0,173.95999999999998,2021-11-24,2022-04-30,173.61999999999998,157.0
1.0,231.45,2021-12-02,2022-04-30,231.10999999999999,149.0
1.0,287.78999999999996,2021-11-16,2022-04-30,287.45,165.0
1.0,175.0,2021-11-23,2022-04-30,174.66,158.0
1.0,452.78999999999996,2021-11-27,2022-04-30,452.45,154.0
1.0,88.78,2021-11-22,2022-04-30,88.44,159.0
1.0,160.06,2021-11-24,2022-04-30,159.72,157.0
1.0,162.45999999999998,2021-12-07,2022-04-30,162.11999999999998,144.0
2.0,256.27,2021-11-22,2022-04-30,510.7,159.0
1.0,201.23,2021-11-21,2022-04-30,200.89,160.0
1.0,213.06,2021-11-28,2022-04-30,212.72,153.0
